"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0067","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0080","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0086","Otu0087","Otu0088","Otu0089","Otu0090","Otu0091","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0100","Otu0101","Otu0102","Otu0103","Otu0104","Otu0105","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0111","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0117","Otu0118","Otu0119","Otu0120","Otu0121","Otu0122","Otu0123","Otu0124","Otu0125","Otu0126","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0135","Otu0136","Otu0137","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0151","Otu0152","Otu0153","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0159","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0178","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0188","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0194","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0203","Otu0204","Otu0205","Otu0206","Otu0207","Otu0208","Otu0209","Otu0210","Otu0211","Otu0212","Otu0213","Otu0214","Otu0215","Otu0216","Otu0217","Otu0218","Otu0219","Otu0220","Otu0221","Otu0222","Otu0223","Otu0224","Otu0225","Otu0226","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0237","Otu0238","Otu0239","Otu0240","Otu0241","Otu0242","Otu0243","Otu0244","Otu0245","Otu0246","Otu0247","Otu0248","Otu0249","Otu0250","Otu0251","Otu0252","Otu0253","Otu0254","Otu0255","Otu0256","Otu0257","Otu0258","Otu0259","Otu0260","Otu0261","Otu0262","Otu0263","Otu0264","Otu0265","Otu0266","Otu0267","Otu0268","Otu0269","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0276","Otu0277","Otu0278","Otu0279","Otu0280","Otu0281","Otu0282","Otu0283","Otu0284","Otu0285","Otu0286","Otu0287","Otu0288","Otu0289","Otu0290","Otu0291","Otu0292","Otu0293","Otu0294","Otu0295","Otu0296","Otu0297","Otu0298","Otu0299","Otu0300","Otu0301","Otu0302","Otu0303","Otu0304","Otu0305","Otu0306","Otu0307","Otu0308","Otu0309","Otu0310","Otu0311","Otu0312","Otu0313","Otu0314","Otu0315","Otu0316","Otu0317","Otu0318","Otu0319","Otu0320","Otu0321","Otu0322","Otu0323","Otu0324","Otu0325","Otu0326","Otu0327","Otu0328","Otu0329","Otu0330","Otu0331","Otu0332","Otu0333","Otu0334","Otu0335","Otu0336","Otu0337","Otu0338","Otu0339","Otu0340","Otu0341","Otu0342","Otu0343","Otu0344","Otu0345","Otu0346","Otu0347","Otu0348","Otu0349","Otu0350","Otu0351","Otu0352","Otu0353","Otu0354","Otu0355","Otu0356","Otu0357","Otu0358","Otu0359","Otu0360","Otu0361","Otu0362","Otu0363","Otu0364","Otu0365","Otu0366","Otu0367","Otu0368","Otu0369","Otu0370","Otu0371","Otu0372","Otu0373","Otu0374","Otu0375","Otu0376","Otu0377","Otu0378","Otu0379","Otu0380","Otu0381","Otu0382","Otu0383","Otu0384","Otu0385","Otu0386","Otu0387","Otu0388","Otu0389","Otu0390","Otu0391","Otu0392","Otu0393","Otu0394","Otu0395","Otu0396","Otu0397","Otu0398","Otu0399","Otu0400","Otu0401","Otu0402","Otu0403","Otu0404","Otu0405","Otu0406","Otu0407"
"X195.C.C.9",687,8,31,80,19,279,173,32,26,129,193,171,4,108,39,207,106,162,87,44,33,58,34,49,22,100,66,24,95,72,101,2,3,53,0,9,38,23,49,1,84,0,35,14,203,10,0,19,22,4,63,25,127,36,0,14,47,4,15,0,22,27,16,25,9,66,0,7,15,1,9,0,42,5,0,0,8,9,9,9,9,16,14,23,21,31,7,1,4,3,90,0,14,5,2,5,3,0,0,22,0,17,1,5,6,3,0,66,44,0,9,8,8,0,4,7,7,1,0,9,11,4,8,4,0,1,0,12,1,11,15,8,6,0,8,15,0,0,1,4,1,7,5,3,1,4,1,11,3,6,6,0,0,7,7,16,0,1,0,11,6,0,0,2,0,1,0,0,4,2,15,1,5,0,6,0,2,0,2,0,2,3,1,5,0,3,2,0,1,1,4,0,2,3,3,2,0,0,1,1,2,1,2,2,4,4,1,3,0,0,1,1,4,4,1,1,0,0,3,1,1,0,0,0,7,11,0,1,18,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,2,4,3,0,4,0,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"X197.C.C.3",675,209,228,84,17,228,9,55,188,2,115,226,0,83,44,53,33,0,8,153,71,15,29,0,3,35,26,26,2,18,86,26,68,120,0,13,0,21,213,96,27,0,39,18,115,31,0,8,29,1,21,28,61,72,168,21,5,8,4,0,18,71,1,29,21,27,2,13,7,15,0,56,0,8,9,16,20,2,11,7,7,19,0,107,1,6,1,5,8,21,0,58,33,3,58,11,0,0,0,37,0,13,8,13,7,0,10,0,10,0,17,20,0,0,5,2,4,8,0,6,6,10,1,9,0,17,1,30,6,8,10,3,1,8,10,21,0,0,6,2,3,17,1,2,3,14,1,6,2,1,2,7,0,9,19,6,3,10,0,3,9,7,0,0,0,1,7,4,4,3,2,1,0,0,11,0,4,1,9,0,0,3,2,2,2,3,6,2,2,2,3,0,1,3,5,3,0,2,3,3,3,2,1,2,6,6,4,0,0,0,1,0,4,2,1,2,0,4,14,2,0,0,2,0,7,8,3,0,5,0,0,1,5,1,2,1,0,0,3,0,2,0,0,0,4,15,0,0,0,2,0,0,0,6,1,1,3,0,1,1,0,0,2,0,6,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"X197.C.C.6",665,330,64,67,48,495,236,31,178,44,29,442,1,24,19,84,152,45,40,124,161,79,42,46,10,103,51,47,49,115,40,12,2,255,0,5,80,77,8,5,70,0,0,13,32,18,3,12,61,55,13,46,0,16,4,0,16,14,32,0,0,3,3,8,9,10,0,1,14,40,67,1,0,0,2,0,4,23,18,11,4,6,0,0,2,2,1,3,3,0,18,0,7,2,16,1,4,0,0,2,0,4,6,3,1,0,2,0,8,0,1,0,6,0,6,9,0,3,0,0,0,0,1,4,0,1,2,3,0,1,8,11,12,7,0,6,31,5,4,1,0,1,1,1,2,1,5,0,0,6,2,1,0,0,2,0,9,0,0,3,3,2,0,0,0,0,2,1,0,3,2,2,0,1,1,0,0,1,1,1,7,3,0,0,0,0,0,1,1,1,1,19,0,0,5,2,7,6,0,1,1,2,2,0,0,0,0,4,3,0,3,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"X197.C.C.9",868,193,43,100,25,433,84,15,114,29,41,494,191,70,51,34,57,75,25,173,52,59,96,16,28,44,17,59,70,58,190,7,0,167,0,58,160,37,26,5,59,9,7,8,52,72,0,21,4,16,28,4,19,4,39,0,1,11,14,0,16,6,3,15,9,28,0,3,16,29,11,4,3,2,7,4,8,13,66,6,5,8,10,1,2,4,0,1,9,3,0,1,4,4,6,2,9,0,0,4,0,3,3,0,0,0,1,0,8,0,3,5,0,0,3,10,1,17,0,6,1,3,2,7,0,0,4,3,1,2,2,6,9,2,0,10,10,5,2,1,0,0,3,3,6,4,1,0,1,8,17,4,0,3,6,2,0,1,0,13,5,2,0,0,0,0,0,1,1,1,2,0,2,5,3,0,1,0,0,3,4,0,0,1,1,1,2,2,2,3,0,5,0,0,5,2,0,0,1,4,2,1,1,1,0,0,0,3,0,3,2,0,1,1,0,1,1,0,4,1,0,0,0,0,1,0,0,4,1,0,1,1,0,0,0,2,2,0,1,0,1,0,0,0,2,0,0,0,1,4,0,0,0,2,1,0,0,1,0,0,4,0,0,0,1,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"X198.M.C.3",836,431,111,420,73,133,73,95,314,98,42,43,1,74,51,9,88,1,106,87,174,61,57,23,29,88,82,61,384,81,54,3,5,97,0,17,0,45,8,0,31,0,43,11,14,14,34,20,10,20,1,40,3,7,16,1,30,24,0,0,2,10,4,7,5,10,49,2,4,15,18,0,1,0,4,0,2,2,21,8,4,9,13,17,0,1,6,13,7,8,0,0,7,2,16,1,5,0,8,4,0,2,3,1,0,0,5,0,8,0,1,2,2,0,1,10,0,3,0,1,2,7,11,0,0,7,2,6,0,2,2,6,27,12,1,3,0,2,1,3,5,4,0,1,0,0,1,1,0,6,21,1,0,2,1,0,5,0,0,0,1,3,0,0,0,0,4,2,1,1,1,25,0,0,0,0,3,0,1,0,14,0,0,1,0,3,1,0,4,0,0,0,0,1,7,0,1,6,0,1,0,0,7,0,2,0,0,1,4,0,0,0,0,2,0,2,2,2,1,0,0,0,3,0,5,0,3,0,0,1,11,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X198.M.C.6",817,415,103,408,30,10,24,55,167,124,66,54,112,82,60,1,117,48,33,204,26,44,67,117,28,33,30,23,90,11,131,15,21,163,0,110,148,29,27,3,32,32,79,11,40,3,15,12,63,6,12,20,1,18,22,0,15,24,13,0,15,14,11,10,14,15,59,3,0,61,25,0,13,4,0,8,4,26,20,12,8,13,22,13,7,2,4,8,5,8,0,0,6,2,8,2,0,0,10,7,0,1,1,4,19,0,15,0,2,0,8,4,0,0,5,12,3,0,0,2,2,0,3,7,0,2,8,1,1,2,5,13,10,10,1,4,0,6,5,0,2,2,6,1,2,3,1,6,2,3,0,2,0,3,6,0,3,1,0,8,5,3,0,1,0,0,0,1,4,1,4,3,2,1,0,0,1,0,1,0,4,0,0,2,1,3,0,0,1,2,3,3,0,0,5,1,0,40,1,1,0,5,6,1,0,2,1,0,2,0,0,5,4,7,0,2,0,2,4,0,0,1,0,0,1,0,3,2,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,3,0,1,0,1,0,0,0,5,0,0,0,2,0,1,0,2,0,3,3,1,0,0,0,0,1,1,0,1,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"X198.M.C.9",643,355,44,365,43,301,73,110,250,187,33,343,28,166,30,179,61,294,153,16,56,30,56,7,15,11,19,41,129,69,18,0,5,19,0,1,111,14,12,0,58,0,0,8,29,27,50,14,59,19,13,1,4,23,5,14,1,30,20,0,4,2,4,1,7,8,0,0,21,0,18,0,12,1,10,2,1,16,6,10,5,10,28,0,8,3,1,10,5,7,10,37,9,1,6,0,5,0,0,6,0,5,3,2,4,0,0,0,6,0,4,0,0,0,4,5,0,10,0,1,0,1,1,3,0,15,0,6,1,3,7,7,6,23,0,3,8,4,15,1,6,0,2,1,1,3,0,3,1,7,9,2,0,2,0,4,4,0,0,4,11,2,0,0,0,0,0,0,11,5,2,1,0,3,2,0,2,0,0,4,9,2,0,0,0,10,0,0,1,0,1,1,0,2,2,2,0,0,0,0,5,0,19,0,0,1,0,5,4,1,3,5,0,1,0,1,5,0,3,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"X199.C.C.3",625,224,176,101,27,273,136,22,106,89,207,265,10,50,23,85,57,0,46,164,77,18,61,15,5,87,36,37,13,63,60,50,73,109,0,100,0,13,50,118,27,4,44,6,50,21,13,11,30,7,14,25,34,34,82,43,11,13,6,0,18,32,7,34,9,12,8,26,2,11,9,62,2,4,10,29,15,2,51,5,7,8,0,90,2,0,3,13,7,46,2,31,15,2,33,0,2,0,0,16,0,7,4,11,10,1,27,0,7,1,12,20,0,0,3,1,1,9,0,2,8,6,1,1,0,12,5,38,6,6,12,4,0,3,9,6,5,4,8,0,3,10,1,2,2,5,0,9,2,2,7,2,0,1,7,13,6,5,0,3,2,0,0,0,0,1,12,3,1,1,5,0,0,0,6,0,3,0,2,0,0,1,2,2,2,2,2,11,5,3,1,0,1,2,7,4,4,1,2,2,1,1,1,4,2,7,2,3,0,0,0,0,0,2,3,0,1,1,8,0,0,1,2,0,5,1,0,3,0,1,4,1,9,0,0,0,2,0,5,0,2,0,0,0,1,9,0,0,2,2,0,0,0,2,0,0,2,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"X199.C.C.6",731,328,109,110,46,633,372,82,214,170,29,376,0,89,45,137,70,85,76,45,77,20,40,13,3,21,30,54,74,26,15,19,3,75,0,16,70,9,4,2,38,0,15,15,23,20,77,18,65,17,18,10,2,23,34,15,6,15,14,0,4,2,11,7,3,4,20,3,12,6,29,1,8,3,7,0,2,4,8,13,1,10,12,15,3,2,4,9,1,1,23,26,2,3,0,4,7,0,0,9,0,1,1,1,3,0,2,0,8,0,7,1,0,0,2,3,4,2,0,0,0,1,12,7,0,4,1,2,2,1,3,5,8,11,4,1,22,0,2,1,0,0,6,2,1,0,0,3,3,7,1,0,0,2,0,1,6,0,0,7,1,3,0,2,0,0,0,0,2,0,0,1,0,1,2,0,3,0,0,0,2,5,3,1,3,1,0,0,2,1,1,2,0,0,0,2,2,16,1,0,3,0,1,0,0,1,0,0,3,1,1,7,0,0,0,0,3,2,2,4,0,0,0,0,3,0,1,3,0,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X199.C.C.9",644,278,111,61,43,304,199,115,140,192,154,205,23,130,32,76,14,99,92,192,92,19,41,14,38,62,7,23,166,5,67,6,26,108,0,20,75,4,24,30,17,1,2,117,62,20,55,12,17,5,18,2,5,0,39,0,4,7,10,0,7,13,6,29,22,8,1,7,15,0,2,9,2,3,8,14,6,1,27,0,11,11,4,16,1,11,0,5,11,25,2,8,2,2,35,6,3,0,0,16,0,9,4,2,10,1,3,0,21,0,8,19,0,0,8,1,5,3,3,3,8,2,3,4,0,5,0,20,2,2,23,1,3,9,31,2,3,2,5,1,9,16,4,0,4,8,1,0,4,8,19,4,0,10,2,3,3,7,0,26,7,1,0,1,0,0,2,0,2,6,2,0,1,1,2,0,5,1,1,2,12,1,3,0,0,8,7,0,1,2,4,5,11,2,3,1,0,0,2,5,1,3,1,1,3,4,1,1,1,0,2,49,1,1,1,3,7,3,2,0,0,1,0,0,0,0,0,12,0,1,1,0,0,0,3,4,0,0,0,0,3,0,0,0,4,2,0,0,0,1,0,0,0,1,2,0,0,1,2,0,7,0,0,0,0,0,0,2,1,3,1,0,0,2,0,0,1,0,1,5,0,1,0,4,1,0,1,3,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"X202.M.S.10",632,175,120,211,43,590,121,91,264,42,5,201,12,103,48,337,67,573,49,50,106,36,16,0,6,38,19,73,0,32,20,71,8,49,0,25,10,20,10,1,9,4,39,30,12,15,68,12,24,35,19,20,2,5,17,6,17,10,0,0,38,0,12,7,4,7,4,6,7,10,23,2,6,11,4,0,5,7,11,8,7,15,0,6,2,9,1,4,4,7,0,0,2,9,5,0,2,16,0,12,0,4,5,6,2,0,7,0,3,21,13,3,1,0,6,4,0,14,0,1,2,1,5,3,0,23,4,5,6,1,6,6,0,0,4,1,13,0,11,2,2,2,1,0,0,1,2,0,3,1,3,0,0,0,0,0,6,2,0,1,1,9,0,4,0,0,1,2,2,0,0,0,0,1,6,0,2,0,1,0,54,1,2,1,1,3,1,0,4,0,1,0,0,2,0,2,1,0,0,0,2,1,1,1,2,3,3,0,0,1,1,0,5,0,0,1,11,1,0,0,0,0,0,0,0,15,2,0,0,3,1,1,0,0,0,1,2,0,6,0,0,2,0,1,2,0,0,1,0,0,0,0,7,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X206.C.S.10",669,286,24,50,36,226,102,89,129,147,72,190,64,84,38,242,89,566,113,143,31,54,10,54,32,58,76,29,84,29,60,32,1,0,0,2,142,36,36,0,59,16,1,0,69,8,0,18,6,9,32,8,13,16,38,9,33,14,12,0,9,6,12,10,9,22,2,5,6,1,11,0,10,4,1,0,3,15,5,3,8,8,50,6,6,11,5,2,0,0,34,0,6,8,4,8,6,0,1,6,0,12,8,4,7,0,2,142,7,0,5,6,5,0,7,11,0,1,0,0,2,5,0,10,0,2,0,1,1,2,5,2,5,1,4,5,5,0,2,4,3,5,10,13,0,3,3,0,1,3,4,4,0,0,8,1,1,0,0,2,1,1,0,1,0,0,2,0,1,7,0,3,0,5,7,0,1,0,0,0,0,0,1,2,1,2,2,0,2,3,4,1,2,3,0,0,0,23,1,0,1,1,1,0,2,0,0,0,1,1,2,3,4,0,0,0,0,2,0,0,23,0,0,2,1,7,1,0,0,0,4,2,0,0,0,3,2,0,0,0,2,0,0,0,1,0,0,2,0,1,0,0,0,1,2,0,1,0,2,0,0,1,0,0,1,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"X208.C.S.10",765,424,46,60,30,270,170,52,105,105,11,278,20,101,26,323,84,481,66,35,15,50,18,32,44,15,59,16,222,55,14,1,1,14,0,36,86,21,15,0,60,17,1,15,15,23,4,16,11,7,94,22,15,7,6,4,51,26,13,0,12,2,11,7,4,20,13,1,2,3,18,0,9,2,9,0,0,30,3,4,4,1,61,8,11,6,0,11,4,2,86,26,2,9,3,3,24,0,0,3,0,4,12,0,1,0,2,44,4,1,2,1,3,0,5,9,0,1,0,0,1,1,3,4,2,6,1,0,1,2,4,3,4,1,1,2,8,0,4,2,2,0,10,3,0,1,0,0,1,4,4,1,0,1,3,3,7,0,0,5,0,1,0,2,0,0,0,1,12,0,4,1,0,4,0,0,2,0,0,0,0,0,1,2,0,1,0,1,0,1,0,6,0,0,0,2,8,0,0,0,12,0,0,1,1,1,0,2,0,1,6,0,1,0,2,0,0,1,0,2,0,1,0,0,1,1,0,1,1,2,0,1,2,3,1,0,0,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X211.M.S.9",462,20,255,128,11,2,2,256,111,0,120,7,218,207,64,0,6,0,3,126,167,8,85,8,39,73,6,44,0,37,30,144,17,136,0,2,1,9,59,4,2,79,29,49,21,24,104,1,3,11,5,0,14,11,20,81,6,12,0,0,88,10,39,46,36,76,4,61,49,53,8,0,21,24,11,27,16,10,13,8,23,23,0,0,0,28,3,19,8,14,0,0,17,15,0,27,4,15,35,25,0,13,2,17,40,0,9,0,12,12,29,14,0,0,19,5,14,20,74,1,17,17,3,19,0,13,0,17,2,6,7,9,0,11,4,0,1,121,12,1,18,0,1,18,13,11,0,1,15,2,0,17,0,2,8,3,3,9,0,0,13,26,0,1,0,1,33,0,5,1,4,0,0,0,10,0,11,1,9,0,0,2,17,5,12,0,0,6,2,6,3,6,0,4,0,4,0,17,3,2,0,1,4,5,5,8,3,0,0,1,0,0,6,10,2,6,1,7,13,1,0,2,0,1,6,0,5,14,7,0,0,0,0,5,2,5,5,0,0,0,1,9,0,0,1,0,0,0,0,0,4,0,1,0,0,0,5,14,3,1,0,0,0,0,6,0,0,4,5,0,1,0,0,0,3,1,0,0,0,4,1,2,0,3,0,1,2,0,5,2,0,0,4,3,2,0,1,1,4,0,1,0,0,0,0,0,2,1,2,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
