"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0067","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0080","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0086","Otu0087","Otu0088","Otu0089","Otu0090","Otu0091","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0100","Otu0101","Otu0102","Otu0103","Otu0104","Otu0105","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0111","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0117","Otu0118","Otu0119","Otu0120","Otu0121","Otu0122","Otu0123","Otu0124","Otu0125","Otu0126","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0135","Otu0136","Otu0137","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0151","Otu0152","Otu0153","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0159","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0178","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0188","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0194","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0203","Otu0204","Otu0205","Otu0206","Otu0207","Otu0208","Otu0209","Otu0210","Otu0211","Otu0212","Otu0213","Otu0214","Otu0215","Otu0216","Otu0217","Otu0218","Otu0219","Otu0220","Otu0221","Otu0222","Otu0223","Otu0224","Otu0225","Otu0226","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0237","Otu0238","Otu0239","Otu0240","Otu0241","Otu0242","Otu0243","Otu0244","Otu0245","Otu0246","Otu0247","Otu0248","Otu0249","Otu0250","Otu0251","Otu0252","Otu0253","Otu0254","Otu0255","Otu0256","Otu0257","Otu0258","Otu0259","Otu0260","Otu0261","Otu0262","Otu0263","Otu0264","Otu0265","Otu0266","Otu0267","Otu0268","Otu0269","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0276","Otu0277","Otu0278","Otu0279","Otu0280","Otu0281","Otu0282","Otu0283","Otu0284","Otu0285","Otu0286","Otu0287","Otu0288","Otu0289","Otu0290","Otu0291","Otu0292","Otu0293","Otu0294","Otu0295","Otu0296","Otu0297","Otu0298","Otu0299","Otu0300","Otu0301","Otu0302","Otu0303","Otu0304","Otu0305","Otu0306","Otu0307","Otu0308","Otu0309","Otu0310","Otu0311","Otu0312","Otu0313","Otu0314","Otu0315","Otu0316","Otu0317","Otu0318","Otu0319","Otu0320","Otu0321","Otu0322","Otu0323","Otu0324","Otu0325","Otu0326","Otu0327","Otu0328","Otu0329","Otu0330","Otu0331","Otu0332","Otu0333","Otu0334","Otu0335","Otu0336","Otu0337","Otu0338","Otu0339","Otu0340","Otu0341","Otu0342","Otu0343","Otu0344","Otu0345","Otu0346","Otu0347","Otu0348","Otu0349","Otu0350","Otu0351","Otu0352","Otu0353","Otu0354","Otu0355","Otu0356","Otu0357","Otu0358","Otu0359","Otu0360","Otu0361","Otu0362","Otu0363","Otu0364","Otu0365","Otu0366","Otu0367","Otu0368","Otu0369","Otu0370","Otu0371","Otu0372","Otu0373","Otu0374","Otu0375","Otu0376","Otu0377","Otu0378","Otu0379","Otu0380","Otu0381","Otu0382","Otu0383","Otu0384","Otu0385","Otu0386","Otu0387","Otu0388","Otu0389","Otu0390","Otu0391","Otu0392","Otu0393"
"FD097",2056,702,1155,411,97,191,18,221,584,193,0,340,43,97,142,402,90,44,70,44,32,41,341,0,0,30,0,24,0,2,19,339,13,0,30,0,4,0,0,17,113,20,50,0,1,38,43,31,78,6,25,370,2,0,0,0,0,0,14,28,62,3,0,0,0,37,0,0,0,0,0,1,6,0,21,15,0,0,83,94,0,36,0,0,0,0,0,0,0,16,14,0,0,0,0,5,0,0,11,0,0,68,0,0,0,3,0,0,19,10,3,8,35,11,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,1,0,0,0,0,0,0,13,0,25,0,2,10,0,0,0,0,8,338,0,0,4,0,0,0,39,5,1,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,0,0,0,1,0,0,1,0,1,0,85,2,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
"FD098",2165,1096,547,510,93,284,207,1,1,178,0,160,15,244,0,391,94,0,1,73,0,267,0,143,2,19,4,153,0,22,74,12,12,0,0,0,49,1070,0,19,0,316,24,0,0,208,50,0,58,153,0,82,1,16,0,0,46,0,0,13,80,22,0,0,0,27,0,0,0,0,0,2,30,0,80,0,0,0,0,0,0,0,129,1,0,0,0,0,0,30,2,0,2,0,1,8,0,0,0,0,0,15,0,0,0,0,11,0,3,1,0,9,13,0,0,67,0,0,8,0,0,0,0,0,3,23,0,0,0,0,0,1,0,0,0,0,48,0,0,1,0,0,12,0,0,8,6,0,8,0,0,0,0,0,58,0,0,7,57,0,0,0,6,0,5,0,9,0,0,0,0,0,11,0,0,0,0,2,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,18,0,0,0,11,16,0,0,0,0,0,0,0,0,5,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,19,0,0,4,0,0,1,0,0,0,0,3,0,0,0,5,0,4,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"FD099",1501,553,787,0,330,507,464,0,474,29,506,208,120,0,0,568,0,0,0,0,22,86,943,781,46,0,37,0,0,2,0,482,155,0,0,0,105,16,0,17,190,40,0,0,0,0,0,0,0,12,0,1,6,0,0,0,4,0,1,2,90,12,0,0,0,0,0,0,0,0,0,10,2,0,33,0,74,16,0,0,0,1,0,2,0,0,0,0,0,0,132,0,19,0,0,4,0,12,0,0,0,114,0,0,2,1,13,0,0,0,0,0,110,13,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,10,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,26,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"FD100",1255,365,878,792,280,82,273,1,10,310,0,445,108,226,0,0,50,13,247,285,0,380,79,0,2,106,0,0,68,0,0,0,21,0,375,30,3,8,0,3,0,190,350,154,0,0,212,46,391,0,21,6,5,1,0,0,1,0,0,201,0,50,0,0,0,4,190,0,0,0,0,5,0,0,0,26,9,292,0,0,0,0,2,1,0,162,0,0,0,61,0,47,10,0,0,3,0,8,6,0,0,0,0,0,1,0,8,0,0,0,0,33,0,0,0,30,0,0,49,0,0,50,1,0,1,0,12,0,0,6,56,0,0,0,0,0,0,185,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,1,4,0,0,0,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,4,0,3,12,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,2,0,0,0,0,0,0,5,0,0,65,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0
"FD101",1185,405,86,222,1359,597,922,3,22,239,257,293,120,524,0,0,252,43,161,415,1,105,367,0,10,29,0,6,0,22,101,0,10,0,440,319,0,0,0,12,0,1,0,0,5,0,186,70,2,1,26,0,1,0,0,0,0,0,0,4,6,2,0,0,0,0,147,3,0,0,0,0,0,0,0,0,0,36,0,0,113,55,0,0,0,0,0,4,0,79,0,1,0,0,0,25,0,0,7,0,0,0,0,0,0,4,0,0,4,3,0,29,6,4,12,13,105,0,38,0,25,5,3,0,0,1,16,0,3,0,0,0,0,0,0,0,0,91,8,0,0,0,0,7,0,16,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FD102",724,238,411,295,464,495,324,343,21,762,0,176,66,220,0,0,189,50,108,407,1,301,322,0,120,50,0,18,0,122,95,0,19,0,36,0,1,1,0,0,0,7,151,179,0,0,179,152,122,0,3,0,0,0,1286,0,1,0,0,19,9,7,0,0,0,6,0,9,0,0,0,0,0,0,0,15,0,56,0,0,0,7,0,1,5,405,0,0,0,88,0,0,3,0,0,6,5,4,4,3,0,0,0,0,15,12,0,0,0,16,0,26,10,0,0,9,0,0,35,0,0,0,1,0,1,0,26,0,14,0,56,0,2,0,0,0,0,63,0,0,0,0,1,9,0,4,0,0,0,0,0,0,5,30,2,0,0,5,0,0,0,0,3,0,12,0,10,0,0,0,0,0,42,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,0,1,6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0
"FD127",1151,503,236,47,2025,1783,1673,277,0,0,0,0,0,0,262,205,41,365,4,0,17,76,0,0,0,76,0,0,0,0,0,0,196,0,0,0,9,1,0,1,0,0,0,0,0,22,0,0,0,39,32,0,11,8,0,0,111,0,5,10,3,15,0,0,0,4,0,0,0,0,0,6,0,0,0,8,37,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,55,0,0,7,0,64,0,93,0,1,0,0,0,0,53,0,0,0,0,18,0,68,0,0,69,0,22,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"FD128",165,92,101,211,63,137,991,326,1041,111,0,158,5,576,952,185,83,440,169,159,1,869,69,0,1,209,5,90,0,2,157,13,0,0,104,0,0,0,0,2,4,25,19,0,40,0,129,272,1,1,0,0,5,0,0,0,21,79,5,5,0,4,0,0,0,3,6,2,0,0,74,1,0,0,6,9,1,16,50,0,5,26,0,1,3,16,0,5,0,25,0,17,4,0,4,14,31,0,13,14,0,0,1,0,0,2,0,144,0,86,30,14,2,0,2,1,0,8,26,0,0,6,6,31,27,3,0,0,0,2,0,0,9,0,0,0,0,0,24,0,0,3,0,5,0,26,0,0,3,0,0,0,4,0,0,1,2,32,0,49,31,0,5,0,13,0,2,0,0,0,0,47,0,83,0,8,7,0,0,0,3,0,2,0,2,0,60,0,11,9,3,0,0,0,0,0,0,57,36,0,1,2,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,3,0,0,12,11,0,0,0,0,0,1,0,2,30,1,0,0,0,19,1,0,2,11,0,0,0,0,3,0,12,0,0,10,0,0,18,0,32,24,0,0,57,0,1,0,4,0,6,0,0,14,0,0,12,20,5,4,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,7,10,22,0,4,0,0,2,0,0,0,0,0,0,0,0,4,0,29,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,2,0,0,2,1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FD164",296,261,106,1288,834,2067,670,15,1,0,5,0,76,422,0,0,2,0,0,185,0,0,0,0,13,0,27,0,0,0,0,1,26,1190,0,2,7,168,181,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,4,2,1,0,0,0,56,0,1651,98,0,0,0,1,0,0,1,4,31,0,0,0,0,0,1,0,1,24,0,0,0,0,0,9,1,0,0,0,1,0,0,0,5,0,0,25,0,1,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"FD165",128,138,27,214,2744,1455,1075,1,1,4,10,2,12,268,0,0,2,0,0,329,1,12,0,0,0,0,16,0,0,2,0,0,49,1559,0,0,131,50,842,23,2,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,13,0,0,10,0,2,0,0,0,208,0,41,28,0,0,3,0,0,0,1,7,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,2,0,0,0,169,0,0,0,8,0,0,82,0,57,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"FD166",909,1140,87,34,46,422,111,1,37,0,100,48,142,113,0,22,18,6,21,1,1,32,66,0,3510,10,96,1,0,513,22,0,12,1,0,0,53,317,0,35,0,0,0,342,35,0,9,93,108,65,3,0,25,49,0,0,61,0,3,12,24,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132,3,0,4,0,10,0,2,0,0,0,0,0,45,0,0,15,22,0,26,0,7,3,137,127,2,0,1,52,11,0,0,4,2,0,0,1,0,0,0,1,1,0,0,0,44,0,0,5,0,0,0,0,0,0,63,0,0,0,0,0,0,1,0,0,0,13,99,0,8,0,0,0,0,0,0,13,0,2,0,0,0,10,0,0,0,12,0,14,0,16,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0
"FD167",580,12,0,0,1837,71,304,0,256,5,0,0,2858,252,0,0,0,0,0,264,10,0,0,0,23,768,0,0,5,0,0,0,221,33,26,0,228,0,0,66,0,130,0,4,18,0,0,0,0,0,287,0,5,1,0,0,0,0,0,59,4,4,0,539,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,122,0,0,0,78,0,0,0,0,0,0,0,0,10,0,3,0,0,19,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FD168",1033,543,652,1099,87,165,95,2,633,0,0,248,0,511,317,210,0,346,163,97,18,43,312,0,29,105,0,88,0,74,30,191,26,4,27,81,1,47,81,55,71,42,48,0,201,0,72,74,1,6,7,0,0,1,0,0,27,0,34,4,14,11,0,0,0,41,139,0,0,0,85,0,1,0,0,16,2,7,92,52,31,82,0,0,17,74,0,0,0,22,15,0,2,0,6,29,0,0,82,8,111,1,0,0,1,9,0,0,18,21,2,0,14,19,32,12,0,0,12,0,0,18,0,0,0,7,0,0,0,16,0,0,54,0,0,0,0,0,44,0,0,0,53,2,0,9,0,0,23,0,0,0,5,0,0,40,61,12,0,0,60,0,3,0,0,0,2,0,1,0,15,4,2,141,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,3,18,0,0,0,0,0,0,1,7,0,0,0,0,0,7,0,0,5,0,21,0,6,0,0,0,1,4,2,3,0,0,0,0,0,4,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,0,0,1,0,0,0,2,3,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,7,0,0,0,28,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FD169",1888,1665,1008,232,89,258,0,0,503,57,0,353,588,0,0,467,0,0,105,0,0,9,0,1,425,0,0,48,0,51,74,0,22,0,0,0,342,28,0,14,0,174,124,0,0,30,100,0,35,0,0,0,3,0,0,0,31,0,0,32,25,5,0,611,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,58,0,15,28,0,0,0,0,12,0,0,5,0,0,0,0,1,0,0,0,115,0,0,0,0,0,0,0,6,0,2,21,18,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,28,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
